raw_text,aspectTerms
"I believe that having some short breaks during 3 hours class would not hurt the flow of the class, so I would like to suggest to allow students for some breaks during class.","[{'term': 'None', 'polarity': 'neutral'}]"
The instructor give descriptions and details in class topic very clear,"[{'term': 'None', 'polarity': 'neutral'}]"
I can't follow teacher from time to time because of English speech.,"[{'term': 'None', 'polarity': 'neutral'}]"
The teacher taught is a little too fast.,"[{'term': 'None', 'polarity': 'negative'}]"
Cant understand what teacher taught,"[{'term': 'None', 'polarity': 'neutral'}]"
[instructor] attended me very cordially and professionally every time I did request [instructor] assistance,"[{'term': 'None', 'polarity': 'neutral'}]"
"The lecture slides content is sometimes having too much content for students to digest, but still appreciated studying this course with [instructor] and [instructor].","[{'term': 'None', 'polarity': 'negative'}]"
Please slow down a little bit. I mostly can't catch up with taking the note.,"[{'term': 'None', 'polarity': 'neutral'}]"
From the experience of studying the first five weeks of this courseFeeling like and fun in various workBut it will be more fun if there is a basis for using the program ([Software]) before and there is a Senior Project that makes work not fully creative.But overall I like this course very much,"[{'term': 'None', 'polarity': 'positive'}]"
please use a microphone,"[{'term': 'None', 'polarity': 'neutral'}]"
"Homework that is done without a clear answer, resulting in the idea that it is a trainingBut doing without knowing whether it is wrong or not, it may be benefited anyway.","[{'term': 'None', 'polarity': 'neutral'}]"
"Want to have a workshop, try to use various tools to see","[{'term': 'None', 'polarity': 'neutral'}]"
please have more flexibility about hybrid classes (online+onsite),"[{'term': 'None', 'polarity': 'neutral'}]"
Quiz is checking the name.And give a little time,"[{'term': 'None', 'polarity': 'neutral'}]"
I would like teachers to be more flexible about checking attendance classes and grading.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I believe that this subject has many benefits but the workload is too much for students compared to other classes. Even when it’s almost exam week, this class still requires us to submit work. So I think assignments should be cut less with longer time to do.","[{'term': 'None', 'polarity': 'neutral'}]"
I think we quiz when the class begins better than we just go to the faculty to take 15 minutes quiz on Wednesday because I take around 2 hours to come to the faculty from my home.,"[{'term': 'None', 'polarity': 'neutral'}]"
"A fun subject to study, with a reasonable workload.","[{'term': 'None', 'polarity': 'positive'}]"
If the invited guest speaker doing in online the student should be online too,"[{'term': 'None', 'polarity': 'neutral'}]"
Explain both Thai and English. Covering the whole lesson. Thank you very much.,"[{'term': 'None', 'polarity': 'neutral'}]"
The lecture is easy to understand after the instructor has taught.,"[{'term': 'None', 'polarity': 'neutral'}]"
The lecture is easy to understand after the instructor has taught.,"[{'term': 'None', 'polarity': 'positive'}]"
"[instructor] should tell the student about the project at least two weeks before the final exam. [instructor] also should not give any assignments during the final exam. I can understand it is the practice but it would be better if it has a solution for the student. I mean how I suppose to know our answer is correct? while in class, we can not understand anything.","[{'term': 'None', 'polarity': 'neutral'}]"
"Teacher doesn’t have responsibility to prepare slide because we waste time for this 1 hr from 1hr 30min. [instructor] didn’t clearly speak in class. i don’t understand anything that he want until i think i weak english skill but when i study in extra class, i will know.","[{'term': 'None', 'polarity': 'negative'}]"
The instructor give descriptions and details in class topic very clear,"[{'term': 'None', 'polarity': 'positive'}]"
48 [Topic] sent by that night too much,"[{'term': 'None', 'polarity': 'negative'}]"
"I felt like it's hard to get full picture of what's going on in the lecture class. It'd be better if the entire class is writing code together on the computer during lecture, then let everyone do their own lab afterward. That'd give us better understanding of what's going on.","[{'term': 'None', 'polarity': 'neutral'}]"
Too many assignments in my opinion,"[{'term': 'None', 'polarity': 'neutral'}]"
I think we quiz when the class begins better than we just go to the faculty to take 15 minutes quiz on Wednesday because I take around 2 hours to come to the faculty from my home.,"[{'term': 'None', 'polarity': 'negative'}]"
Too much work and why you assign project before final.,"[{'term': 'None', 'polarity': 'neutral'}]"
Final homework original deadline overlapped with other exams.,"[{'term': 'None', 'polarity': 'neutral'}]"
Very on time and strict to the point,"[{'term': 'None', 'polarity': 'neutral'}]"
[instructor] is a very good teacher for me. [instructor] always give a clearly feedback for my work. [instructor] reply the massage very fast which help me do the assignment smoothly. I so happy studying in [instructor]  class.??????,"[{'term': 'None', 'polarity': 'neutral'}]"
"Teach more than time, work during the exam, a lot","[{'term': 'None', 'polarity': 'neutral'}]"
maybe he is good in teaching in Thai language morethan explains things in english.,"[{'term': 'None', 'polarity': 'negative'}]"
"[instructor] should tell the student about the project at least two weeks before the final exam. [instructor] also should not give any assignments during the final exam. I can understand it is the practice but it would be better if it has a solution for the student. I mean how I suppose to know our answer is correct? while in class, we can not understand anything.","[{'term': 'None', 'polarity': 'negative'}]"
Too much homeworkThere are every week.,"[{'term': 'None', 'polarity': 'neutral'}]"
Quiz is checking the name.And give a little time,"[{'term': 'None', 'polarity': 'neutral'}]"
"I was also not able to memorize the whole structure and find myself very struggling with the subject. However, one night, through my compassion and a liter of coffee, I decided to revise the material from [course]  from last semester from the beginning focusing on how [topic] works. I find that it is easier for me to study [course] knowing what and how data was sent from each layer.","[{'term': 'None', 'polarity': 'neutral'}]"
Do not want to have a news event,"[{'term': 'None', 'polarity': 'negative'}]"
"Deadline for assignment is too short. 72 hours is a short time compared to other subject which give you at least 1 week to finish the assignment. Also, I thought I'd learn [topic] and not [topic]....","[{'term': 'None', 'polarity': 'neutral'}]"
"Good course, learning many things, even teammate does not work very well as expected.","[{'term': 'None', 'polarity': 'neutral'}]"
I do not think that this class is necessary for the ICT student,"[{'term': 'None', 'polarity': 'neutral'}]"
Finding terms and vocabs are useless.,"[{'term': 'None', 'polarity': 'neutral'}]"
I think that [instructor] accent is hard to understand,"[{'term': 'None', 'polarity': 'neutral'}]"
"I still have a problem with current grading system where the assignment, if done by code gets 100% and done by writing get 75% but there is no source code explanation which really makes it hard for the student to do as, well, you know...we are all really lazy kids and lazy kids don't read source code which is bad but that's the fact of life.","[{'term': 'None', 'polarity': 'negative'}]"
Ajarn should not speak during the quiz time,"[{'term': 'None', 'polarity': 'neutral'}]"
